PERIOD_DS,REGION,TRAFFIC_SOURCE,LANDING_PAGE,USERSHIP,AOV,CONVERSION_RATE,BUY2SESSION_RATE,COMMISSION_RATE,ORDER_COUNT,LEAD_GEN_RATE,SESSION_COUNT,PI_COUNT
2022-07-01,AU,PLA-EC,pdp_in_stock,web only,111.0,1.0,0.0,16.0,1.0,25.0,773.0,193.25
2022-07-01,AU,PLA-EC,pdp_out_of_stock,web only,,0.0,0.0,,0.0,31.0,146.0,45.26
2022-07-01,CA,CSS,lead,app and web,227.0,4.0,4.0,12.0,1.0,100.0,28.0,28.0
2022-07-01,CA,CSS,lead,no on lyst view,121.0,1.0,1.0,13.0,8.0,97.0,835.0,809.95
2022-07-01,CA,CSS,lead,web only,377.0,1.0,1.0,12.0,2.0,100.0,299.0,299.0
2022-07-01,CA,CSS,others,web only,,,0.0,,,0.0,9.0,0.0
2022-07-01,CA,CSS,pdp_in_stock,web only,,,0.0,,,0.0,3.0,0.0
2022-07-01,CA,CSS,pdp_out_of_stock,web only,,,0.0,,,0.0,1.0,0.0
2022-07-01,CA,DIRECT,feed,app and web,380.0,2.0,1.0,16.0,6.0,22.0,1104.0,242.88
2022-07-01,CA,DIRECT,feed,app only,,0.0,0.0,,0.0,11.0,185.0,20.35
2022-07-01,CA,DIRECT,feed,web only,201.0,2.0,0.0,13.0,10.0,10.0,6736.0,673.6
2022-07-01,CA,DIRECT,homepage,app and web,222.0,1.0,0.0,16.0,1.0,26.0,301.0,78.26
2022-07-01,CA,DIRECT,homepage,web only,313.0,1.0,0.0,13.0,7.0,19.0,2915.0,553.85
2022-07-01,CA,DIRECT,lead,app and web,180.0,3.0,0.0,14.0,17.0,4.0,11849.0,473.96
2022-07-01,CA,DIRECT,lead,app only,,0.0,0.0,,0.0,0.0,1986.0,0.0
2022-07-01,CA,DIRECT,lead,no on lyst view,,0.0,0.0,,0.0,78.0,442.0,344.76
2022-07-01,CA,DIRECT,lead,web only,395.0,4.0,1.0,14.0,7.0,38.0,346.0,131.48
2022-07-01,CA,DIRECT,lead_return,app and web,,0.0,0.0,,0.0,41.0,29.0,11.89
2022-07-01,CA,DIRECT,lead_return,no on lyst view,,,0.0,,,0.0,10.0,0.0
2022-07-01,CA,DIRECT,lead_return,web only,414.0,3.0,1.0,12.0,3.0,41.0,260.0,106.6
2022-07-01,CA,DIRECT,nan,app and web,172.0,3.0,1.0,16.0,39.0,20.0,6363.0,1272.6
2022-07-01,CA,DIRECT,nan,app only,290.0,3.0,0.0,15.0,8.0,7.0,3447.0,241.29
2022-07-01,CA,DIRECT,nan,web only,,0.0,0.0,,0.0,41.0,91.0,37.31
2022-07-01,CA,DIRECT,onboarding,app and web,37.0,2.0,0.0,12.0,3.0,15.0,1084.0,162.6
2022-07-01,CA,DIRECT,onboarding,app only,47.0,1.0,0.0,12.0,1.0,5.0,3020.0,151.0
2022-07-01,CA,DIRECT,others,app and web,263.0,4.0,1.0,15.0,273.0,18.0,35868.0,6456.24
2022-07-01,CA,DIRECT,others,app only,155.0,2.0,0.0,15.0,17.0,6.0,13881.0,832.86
2022-07-01,CA,DIRECT,others,web only,172.0,4.0,0.0,13.0,9.0,7.0,2975.0,208.25
2022-07-01,CA,DIRECT,pdp_in_stock,app and web,249.0,4.0,0.0,20.0,1.0,7.0,388.0,27.16
2022-07-01,CA,DIRECT,pdp_in_stock,web only,622.0,3.0,0.0,15.0,9.0,7.0,4005.0,280.35
2022-07-01,CA,DIRECT,pdp_out_of_stock,web only,321.0,1.0,0.0,14.0,13.0,30.0,3454.0,1036.2
2022-07-01,CA,ORGANIC,feed,app and web,159.0,2.0,0.0,16.0,25.0,16.0,5912.0,945.92
2022-07-01,CA,ORGANIC,feed,app only,,0.0,0.0,,0.0,11.0,386.0,42.46
2022-07-01,CA,ORGANIC,feed,web only,254.0,2.0,0.0,14.0,352.0,14.0,130569.0,18279.66
2022-07-01,CA,ORGANIC,homepage,app and web,79.0,3.0,1.0,11.0,2.0,23.0,255.0,58.65
2022-07-01,CA,ORGANIC,homepage,web only,205.0,2.0,0.0,12.0,8.0,15.0,1857.0,278.55
2022-07-01,CA,ORGANIC,lead,app and web,142.0,1.0,0.0,16.0,21.0,87.0,3855.0,3353.85
2022-07-01,CA,ORGANIC,lead,app only,166.0,1.0,1.0,18.0,1.0,85.0,176.0,149.6
2022-07-01,CA,ORGANIC,lead,no on lyst view,,0.0,0.0,,0.0,100.0,98.0,98.0
2022-07-01,CA,ORGANIC,lead,web only,296.0,1.0,1.0,14.0,53.0,99.0,3676.0,3639.24
2022-07-01,CA,ORGANIC,lead_return,app and web,,0.0,0.0,,0.0,20.0,88.0,17.6
2022-07-01,CA,ORGANIC,lead_return,web only,148.0,1.0,0.0,15.0,1.0,23.0,319.0,73.37
2022-07-01,CA,ORGANIC,nan,app and web,232.0,3.0,1.0,15.0,130.0,44.0,8659.0,3809.96
2022-07-01,CA,ORGANIC,nan,app only,181.0,2.0,0.0,15.0,12.0,9.0,5686.0,511.74
2022-07-01,CA,ORGANIC,nan,no on lyst view,365.0,2.0,1.0,13.0,4.0,63.0,304.0,191.52
2022-07-01,CA,ORGANIC,nan,web only,225.0,2.0,1.0,15.0,46.0,42.0,4652.0,1953.84
2022-07-01,CA,ORGANIC,onboarding,app and web,193.0,4.0,1.0,16.0,17.0,33.0,1253.0,413.49
2022-07-01,CA,ORGANIC,onboarding,app only,117.0,3.0,0.0,14.0,5.0,7.0,2221.0,155.47
2022-07-01,CA,ORGANIC,others,app and web,325.0,3.0,1.0,16.0,93.0,23.0,10793.0,2482.39
2022-07-01,CA,ORGANIC,others,app only,340.0,5.0,1.0,16.0,9.0,10.0,1705.0,170.5
2022-07-01,CA,ORGANIC,others,web only,282.0,2.0,0.0,15.0,48.0,7.0,32304.0,2261.28
2022-07-01,CA,ORGANIC,pdp_in_stock,app and web,132.0,2.0,0.0,12.0,4.0,16.0,1022.0,163.52
2022-07-01,CA,ORGANIC,pdp_in_stock,web only,321.0,4.0,1.0,16.0,159.0,19.0,20005.0,3800.95
2022-07-01,CA,ORGANIC,pdp_out_of_stock,app and web,520.0,1.0,1.0,11.0,5.0,46.0,826.0,379.96
2022-07-01,CA,ORGANIC,pdp_out_of_stock,web only,270.0,1.0,0.0,13.0,264.0,37.0,56696.0,20977.52
2022-07-01,CA,PAID,feed,app and web,218.0,1.0,0.0,20.0,6.0,15.0,3462.0,519.3
2022-07-01,CA,PAID,feed,app only,,,0.0,,,0.0,4.0,0.0
2022-07-01,CA,PAID,feed,web only,200.0,1.0,0.0,14.0,116.0,10.0,89260.0,8926.0
2022-07-01,CA,PAID,homepage,app and web,338.0,2.0,1.0,18.0,2.0,31.0,289.0,89.59
2022-07-01,CA,PAID,homepage,web only,388.0,3.0,1.0,15.0,13.0,24.0,2012.0,482.88
2022-07-01,CA,PAID,lead,app and web,196.0,7.0,0.0,10.0,1.0,3.0,571.0,17.13
2022-07-01,CA,PAID,lead,app only,,,0.0,,,0.0,34.0,0.0
2022-07-01,CA,PAID,lead,web only,,0.0,0.0,,0.0,100.0,1.0,1.0
2022-07-01,CA,PAID,nan,app and web,188.0,6.0,2.0,15.0,23.0,30.0,1218.0,365.4
2022-07-01,CA,PAID,nan,app only,,0.0,0.0,,0.0,4.0,109.0,4.36
2022-07-01,CA,PAID,nan,web only,,0.0,0.0,,0.0,30.0,23.0,6.9
2022-07-01,CA,PAID,onboarding,app and web,182.0,3.0,1.0,14.0,5.0,31.0,549.0,170.19
2022-07-01,CA,PAID,onboarding,app only,,0.0,0.0,,0.0,5.0,57.0,2.85
2022-07-01,CA,PAID,others,app and web,86.0,2.0,1.0,15.0,6.0,29.0,701.0,203.29
2022-07-01,CA,PAID,others,app only,,0.0,0.0,,0.0,7.0,224.0,15.68
2022-07-01,CA,PAID,others,web only,316.0,1.0,0.0,15.0,26.0,21.0,6908.0,1450.68
2022-07-01,CA,PAID,pdp_in_stock,app and web,,0.0,0.0,,0.0,33.0,404.0,133.32
2022-07-01,CA,PAID,pdp_in_stock,web only,124.0,1.0,0.0,12.0,29.0,30.0,8565.0,2569.5
2022-07-01,CA,PAID,pdp_out_of_stock,app and web,,0.0,0.0,,0.0,42.0,57.0,23.94
2022-07-01,CA,PAID,pdp_out_of_stock,web only,225.0,1.0,0.0,11.0,9.0,27.0,1623.0,438.21
2022-07-01,CA,PLA-CO,feed,web only,,,0.0,,,0.0,2.0,0.0
2022-07-01,CA,PLA-CO,onboarding,app only,,,0.0,,,0.0,2.0,0.0
2022-07-01,CA,PLA-CO,others,app and web,,0.0,0.0,,0.0,67.0,3.0,2.01
2022-07-01,CA,PLA-CO,others,web only,,,0.0,,,0.0,7.0,0.0
2022-07-01,CA,PLA-CO,pdp_in_stock,web only,60.0,9.0,1.0,13.0,2.0,14.0,164.0,22.96
2022-07-01,CA,PLA-CO,pdp_out_of_stock,web only,,0.0,0.0,,0.0,50.0,2.0,1.0
2022-07-01,CA,PLA-EC,lead,app and web,,0.0,0.0,,0.0,6.0,16.0,0.96
2022-07-01,CA,PLA-EC,others,app and web,,0.0,0.0,,0.0,13.0,23.0,2.99
2022-07-01,CA,PLA-EC,others,app only,,,0.0,,,0.0,6.0,0.0
2022-07-01,CA,PLA-EC,others,web only,,0.0,0.0,,0.0,6.0,32.0,1.92
2022-07-01,CA,PLA-EC,pdp_in_stock,app and web,,0.0,0.0,,0.0,63.0,48.0,30.24
2022-07-01,CA,PLA-EC,pdp_in_stock,web only,287.0,3.0,1.0,16.0,11.0,22.0,1561.0,343.42
2022-07-01,CA,PLA-EC,pdp_out_of_stock,web only,,0.0,0.0,,0.0,41.0,195.0,79.95
2022-07-01,EU,APP PAID,nan,app only,,0.0,0.0,,0.0,2.0,2518.0,50.36
2022-07-01,EU,CSS,feed,web only,,0.0,0.0,,0.0,4.0,170.0,6.8
2022-07-01,EU,CSS,homepage,web only,,0.0,0.0,,0.0,10.0,507.0,50.7
2022-07-01,EU,CSS,lead,app and web,244.0,2.0,2.0,15.0,147.0,100.0,5055.0,5055.0
2022-07-01,EU,CSS,lead,app only,151.0,2.0,2.0,16.0,8.0,99.0,445.0,440.55
2022-07-01,EU,CSS,lead,no on lyst view,136.0,2.0,2.0,15.0,35356.0,100.0,1459238.0,1459238.0
2022-07-01,EU,CSS,lead,web only,192.0,2.0,2.0,15.0,11186.0,100.0,431653.0,431653.0
2022-07-01,EU,CSS,nan,no on lyst view,59.0,3.0,3.0,13.0,7.0,100.0,184.0,184.0
2022-07-01,EU,CSS,nan,web only,168.0,5.0,5.0,12.0,3.0,100.0,57.0,57.0
2022-07-01,EU,CSS,onboarding,app and web,,,0.0,,,0.0,1.0,0.0
2022-07-01,EU,CSS,others,app and web,,0.0,0.0,,0.0,14.0,35.0,4.9
2022-07-01,EU,CSS,others,app only,,0.0,0.0,,0.0,33.0,3.0,0.99
2022-07-01,EU,CSS,others,web only,35.0,0.0,0.0,15.0,1.0,8.0,4210.0,336.8
2022-07-01,EU,CSS,pdp_in_stock,app and web,,0.0,0.0,,0.0,25.0,40.0,10.0
2022-07-01,EU,CSS,pdp_in_stock,web only,296.0,4.0,0.0,12.0,19.0,11.0,3780.0,415.8
2022-07-01,EU,CSS,pdp_out_of_stock,app and web,,0.0,0.0,,0.0,100.0,1.0,1.0
2022-07-01,EU,CSS,pdp_out_of_stock,web only,308.0,1.0,0.0,10.0,2.0,21.0,364.0,76.44
2022-07-01,EU,DIRECT,feed,app and web,189.0,4.0,1.0,15.0,15.0,17.0,1926.0,327.42
2022-07-01,EU,DIRECT,feed,app only,186.0,3.0,0.0,20.0,1.0,6.0,571.0,34.26
2022-07-01,EU,DIRECT,feed,web only,151.0,2.0,0.0,15.0,120.0,20.0,34285.0,6857.0
2022-07-01,EU,DIRECT,homepage,app and web,298.0,6.0,2.0,13.0,19.0,34.0,948.0,322.32
2022-07-01,EU,DIRECT,homepage,web only,261.0,3.0,1.0,14.0,111.0,19.0,14671.0,2787.49
2022-07-01,EU,DIRECT,lead,app and web,266.0,2.0,0.0,17.0,16.0,4.0,19889.0,795.56
2022-07-01,EU,DIRECT,lead,app only,,0.0,0.0,,0.0,0.0,5031.0,0.0
2022-07-01,EU,DIRECT,lead,no on lyst view,77.0,1.0,1.0,13.0,7.0,70.0,1391.0,973.7
2022-07-01,EU,DIRECT,lead,web only,165.0,2.0,1.0,17.0,14.0,55.0,1398.0,768.9
2022-07-01,EU,DIRECT,lead_return,app and web,,0.0,0.0,,0.0,34.0,59.0,20.06
2022-07-01,EU,DIRECT,lead_return,app only,,,0.0,,,0.0,3.0,0.0
2022-07-01,EU,DIRECT,lead_return,no on lyst view,,0.0,0.0,,0.0,1.0,75.0,0.75
2022-07-01,EU,DIRECT,lead_return,web only,245.0,3.0,1.0,15.0,15.0,34.0,1429.0,485.86
2022-07-01,EU,DIRECT,nan,app and web,307.0,3.0,0.0,15.0,75.0,17.0,14101.0,2397.17
2022-07-01,EU,DIRECT,nan,app only,255.0,3.0,0.0,17.0,19.0,5.0,13801.0,690.05
2022-07-01,EU,DIRECT,nan,web only,48.0,1.0,1.0,12.0,2.0,76.0,321.0,243.96
2022-07-01,EU,DIRECT,onboarding,app and web,248.0,1.0,0.0,16.0,3.0,15.0,2160.0,324.0
2022-07-01,EU,DIRECT,onboarding,app only,313.0,1.0,0.0,17.0,3.0,3.0,11504.0,345.12
2022-07-01,EU,DIRECT,others,app and web,284.0,3.0,0.0,14.0,390.0,16.0,74639.0,11942.24
2022-07-01,EU,DIRECT,others,app only,127.0,2.0,0.0,15.0,51.0,4.0,51378.0,2055.12
2022-07-01,EU,DIRECT,others,web only,265.0,2.0,0.0,15.0,20.0,8.0,9290.0,743.2
2022-07-01,EU,DIRECT,pdp_in_stock,app and web,119.0,4.0,0.0,18.0,2.0,7.0,716.0,50.12
2022-07-01,EU,DIRECT,pdp_in_stock,web only,183.0,5.0,1.0,18.0,116.0,15.0,14176.0,2126.4
2022-07-01,EU,DIRECT,pdp_out_of_stock,app and web,79.0,3.0,1.0,15.0,3.0,31.0,200.0,62.0
2022-07-01,EU,DIRECT,pdp_out_of_stock,web only,231.0,1.0,0.0,15.0,89.0,33.0,21770.0,7184.1
2022-07-01,EU,ORGANIC,feed,app and web,266.0,3.0,1.0,14.0,46.0,21.0,7383.0,1550.43
2022-07-01,EU,ORGANIC,feed,app only,,0.0,0.0,,0.0,4.0,1208.0,48.32
2022-07-01,EU,ORGANIC,feed,web only,160.0,2.0,1.0,15.0,3714.0,29.0,525684.0,152448.36
2022-07-01,EU,ORGANIC,homepage,app and web,168.0,4.0,1.0,11.0,4.0,21.0,471.0,98.91
2022-07-01,EU,ORGANIC,homepage,web only,261.0,3.0,1.0,15.0,54.0,31.0,4865.0,1508.15
2022-07-01,EU,ORGANIC,lead,app and web,370.0,1.0,1.0,15.0,37.0,89.0,7067.0,6289.63
2022-07-01,EU,ORGANIC,lead,app only,,0.0,0.0,,0.0,88.0,697.0,613.36
2022-07-01,EU,ORGANIC,lead,no on lyst view,311.0,1.0,1.0,12.0,1.0,97.0,117.0,113.49
2022-07-01,EU,ORGANIC,lead,web only,225.0,2.0,2.0,17.0,134.0,99.0,6813.0,6744.87
2022-07-01,EU,ORGANIC,lead_return,app and web,,0.0,0.0,,0.0,20.0,219.0,43.8
2022-07-01,EU,ORGANIC,lead_return,app only,,,0.0,,,0.0,4.0,0.0
2022-07-01,EU,ORGANIC,lead_return,no on lyst view,119.0,14.0,2.0,15.0,1.0,12.0,60.0,7.2
2022-07-01,EU,ORGANIC,lead_return,web only,229.0,4.0,1.0,17.0,51.0,32.0,3928.0,1256.96
2022-07-01,EU,ORGANIC,nan,app and web,291.0,2.0,1.0,15.0,139.0,46.0,12274.0,5646.04
2022-07-01,EU,ORGANIC,nan,app only,184.0,2.0,0.0,12.0,24.0,6.0,19668.0,1180.08
2022-07-01,EU,ORGANIC,nan,no on lyst view,130.0,2.0,2.0,15.0,242.0,75.0,12845.0,9633.75
2022-07-01,EU,ORGANIC,nan,web only,210.0,2.0,1.0,14.0,464.0,59.0,31107.0,18353.13
2022-07-01,EU,ORGANIC,onboarding,app and web,170.0,4.0,1.0,17.0,25.0,27.0,2058.0,555.66
2022-07-01,EU,ORGANIC,onboarding,app only,129.0,1.0,0.0,13.0,9.0,4.0,9666.0,386.64
2022-07-01,EU,ORGANIC,others,app and web,287.0,3.0,1.0,14.0,107.0,20.0,17352.0,3470.4
2022-07-01,EU,ORGANIC,others,app only,169.0,3.0,0.0,17.0,15.0,8.0,5164.0,413.12
2022-07-01,EU,ORGANIC,others,web only,238.0,2.0,0.0,15.0,140.0,10.0,69275.0,6927.5
2022-07-01,EU,ORGANIC,pdp_in_stock,app and web,278.0,4.0,1.0,15.0,8.0,16.0,1213.0,194.08
2022-07-01,EU,ORGANIC,pdp_in_stock,web only,155.0,4.0,1.0,15.0,1348.0,28.0,97994.0,27438.32
2022-07-01,EU,ORGANIC,pdp_out_of_stock,app and web,352.0,1.0,1.0,17.0,13.0,53.0,1319.0,699.07
2022-07-01,EU,ORGANIC,pdp_out_of_stock,web only,185.0,1.0,1.0,14.0,1815.0,45.0,310206.0,139592.7
2022-07-01,EU,PAID,feed,app and web,380.0,3.0,1.0,14.0,30.0,28.0,2879.0,806.12
2022-07-01,EU,PAID,feed,app only,,,0.0,,,0.0,13.0,0.0
2022-07-01,EU,PAID,feed,web only,184.0,2.0,0.0,16.0,3070.0,30.0,599847.0,179954.1
2022-07-01,EU,PAID,homepage,app and web,227.0,9.0,3.0,14.0,9.0,37.0,276.0,102.12
2022-07-01,EU,PAID,homepage,web only,305.0,3.0,1.0,15.0,128.0,22.0,21079.0,4637.38
2022-07-01,EU,PAID,lead,app and web,,0.0,0.0,,0.0,2.0,846.0,16.92
2022-07-01,EU,PAID,lead,app only,,0.0,0.0,,0.0,1.0,81.0,0.81
2022-07-01,EU,PAID,lead,no on lyst view,,0.0,0.0,,0.0,71.0,7.0,4.97
2022-07-01,EU,PAID,lead,web only,542.0,17.0,17.0,16.0,1.0,100.0,6.0,6.0
2022-07-01,EU,PAID,nan,app and web,427.0,3.0,1.0,10.0,5.0,26.0,566.0,147.16
2022-07-01,EU,PAID,nan,app only,,0.0,0.0,,0.0,6.0,127.0,7.62
2022-07-01,EU,PAID,nan,web only,,0.0,0.0,,0.0,33.0,173.0,57.09
2022-07-01,EU,PAID,onboarding,app and web,302.0,3.0,1.0,23.0,2.0,24.0,244.0,58.56
2022-07-01,EU,PAID,onboarding,app only,,0.0,0.0,,0.0,3.0,93.0,2.79
2022-07-01,EU,PAID,others,app and web,152.0,2.0,0.0,15.0,5.0,23.0,903.0,207.69
2022-07-01,EU,PAID,others,app only,,0.0,0.0,,0.0,5.0,754.0,37.7
2022-07-01,EU,PAID,others,web only,161.0,1.0,0.0,15.0,225.0,26.0,64443.0,16755.18
2022-07-01,EU,PAID,pdp_in_stock,app and web,1106.0,1.0,0.0,10.0,1.0,42.0,295.0,123.9
2022-07-01,EU,PAID,pdp_in_stock,web only,171.0,2.0,1.0,14.0,340.0,29.0,56868.0,16491.72
2022-07-01,EU,PAID,pdp_out_of_stock,app and web,,0.0,0.0,,0.0,44.0,50.0,22.0
2022-07-01,EU,PAID,pdp_out_of_stock,web only,142.0,1.0,0.0,16.0,70.0,26.0,21026.0,5466.76
2022-07-01,EU,PLA-CO,feed,web only,,0.0,0.0,,0.0,33.0,12.0,3.96
2022-07-01,EU,PLA-CO,others,app and web,,,0.0,,,0.0,3.0,0.0
2022-07-01,EU,PLA-CO,others,web only,,0.0,0.0,,0.0,8.0,25.0,2.0
2022-07-01,EU,PLA-CO,pdp_in_stock,app and web,70.0,25.0,10.0,16.0,1.0,40.0,10.0,4.0
2022-07-01,EU,PLA-CO,pdp_in_stock,web only,121.0,6.0,1.0,15.0,7.0,18.0,664.0,119.52
2022-07-01,EU,PLA-CO,pdp_out_of_stock,web only,,,0.0,,,0.0,22.0,0.0
2022-07-01,EU,PLA-EC,feed,web only,,0.0,0.0,,0.0,5.0,20.0,1.0
2022-07-01,EU,PLA-EC,others,app and web,59.0,13.0,5.0,15.0,1.0,36.0,22.0,7.92
2022-07-01,EU,PLA-EC,others,app only,,0.0,0.0,,0.0,75.0,4.0,3.0
2022-07-01,EU,PLA-EC,others,web only,,0.0,0.0,,0.0,17.0,84.0,14.28
2022-07-01,EU,PLA-EC,pdp_in_stock,app and web,131.0,10.0,4.0,15.0,3.0,40.0,77.0,30.8
2022-07-01,EU,PLA-EC,pdp_in_stock,web only,132.0,2.0,1.0,14.0,75.0,33.0,9055.0,2988.15
2022-07-01,EU,PLA-EC,pdp_out_of_stock,web only,31.0,1.0,0.0,11.0,2.0,32.0,595.0,190.4
2022-07-01,GB,APP PAID,nan,app and web,155.0,3.0,0.0,16.0,11.0,8.0,3992.0,319.36
2022-07-01,GB,CSS,feed,web only,,0.0,0.0,,0.0,4.0,102.0,4.08
2022-07-01,GB,CSS,homepage,app and web,16.0,8.0,3.0,25.0,1.0,31.0,39.0,12.09
2022-07-01,GB,CSS,homepage,web only,128.0,3.0,0.0,17.0,10.0,11.0,2795.0,307.45
2022-07-01,GB,CSS,lead,app and web,200.0,2.0,2.0,16.0,196.0,99.0,7018.0,6947.82
2022-07-01,GB,CSS,lead,app only,,0.0,0.0,,0.0,86.0,22.0,18.92
2022-07-01,GB,CSS,lead,no on lyst view,99.0,2.0,2.0,15.0,17249.0,100.0,735948.0,735948.0
2022-07-01,GB,CSS,lead,web only,136.0,2.0,2.0,15.0,9996.0,100.0,383508.0,383508.0
2022-07-01,GB,CSS,nan,no on lyst view,,0.0,0.0,,0.0,100.0,56.0,56.0
2022-07-01,GB,CSS,nan,web only,345.0,4.0,4.0,18.0,2.0,94.0,52.0,48.88
2022-07-01,GB,CSS,onboarding,app and web,,,0.0,,,0.0,7.0,0.0
2022-07-01,GB,CSS,onboarding,app only,,,0.0,,,0.0,4.0,0.0
2022-07-01,GB,CSS,others,app and web,203.0,8.0,2.0,14.0,4.0,29.0,181.0,52.49
2022-07-01,GB,CSS,others,app only,,0.0,0.0,,0.0,7.0,15.0,1.05
2022-07-01,GB,CSS,others,web only,147.0,2.0,0.0,15.0,32.0,14.0,8993.0,1259.02
2022-07-01,GB,CSS,pdp_in_stock,app and web,,0.0,0.0,,0.0,17.0,12.0,2.04
2022-07-01,GB,CSS,pdp_in_stock,web only,138.0,6.0,1.0,16.0,17.0,13.0,2268.0,294.84
2022-07-01,GB,CSS,pdp_out_of_stock,web only,194.0,4.0,1.0,14.0,2.0,15.0,308.0,46.2
2022-07-01,GB,DIRECT,feed,app and web,154.0,5.0,1.0,15.0,112.0,15.0,11950.0,1792.5
2022-07-01,GB,DIRECT,feed,app only,179.0,5.0,0.0,16.0,8.0,6.0,2523.0,151.38
2022-07-01,GB,DIRECT,feed,web only,127.0,4.0,1.0,14.0,168.0,15.0,28117.0,4217.55
2022-07-01,GB,DIRECT,homepage,app and web,138.0,6.0,1.0,14.0,53.0,25.0,3099.0,774.75
2022-07-01,GB,DIRECT,homepage,web only,254.0,5.0,1.0,16.0,193.0,14.0,23601.0,3304.14
2022-07-01,GB,DIRECT,lead,app and web,140.0,3.0,0.0,15.0,120.0,4.0,77821.0,3112.84
2022-07-01,GB,DIRECT,lead,app only,,0.0,0.0,,0.0,0.0,11922.0,0.0
2022-07-01,GB,DIRECT,lead,no on lyst view,138.0,9.0,6.0,16.0,178.0,67.0,2596.0,1739.32
2022-07-01,GB,DIRECT,lead,web only,184.0,3.0,1.0,18.0,23.0,47.0,1639.0,770.33
2022-07-01,GB,DIRECT,lead_return,app and web,190.0,4.0,1.0,16.0,3.0,30.0,253.0,75.9
2022-07-01,GB,DIRECT,lead_return,app only,,,0.0,,,0.0,3.0,0.0
2022-07-01,GB,DIRECT,lead_return,no on lyst view,,0.0,0.0,,0.0,2.0,56.0,1.12
2022-07-01,GB,DIRECT,lead_return,web only,146.0,8.0,3.0,15.0,39.0,38.0,1266.0,481.08
2022-07-01,GB,DIRECT,nan,app and web,151.0,6.0,1.0,15.0,509.0,17.0,41802.0,7106.34
2022-07-01,GB,DIRECT,nan,app only,94.0,2.0,0.0,15.0,41.0,5.0,33751.0,1687.55
2022-07-01,GB,DIRECT,nan,web only,107.0,8.0,5.0,16.0,15.0,62.0,311.0,192.82
2022-07-01,GB,DIRECT,onboarding,app and web,109.0,4.0,1.0,16.0,51.0,13.0,8353.0,1085.89
2022-07-01,GB,DIRECT,onboarding,app only,186.0,1.0,0.0,16.0,13.0,4.0,25274.0,1010.96
2022-07-01,GB,DIRECT,others,app and web,165.0,6.0,1.0,16.0,2497.0,15.0,250150.0,37522.5
2022-07-01,GB,DIRECT,others,app only,144.0,6.0,0.0,15.0,251.0,4.0,95935.0,3837.4
2022-07-01,GB,DIRECT,others,web only,137.0,5.0,0.0,16.0,86.0,3.0,38712.0,1161.36
2022-07-01,GB,DIRECT,pdp_in_stock,app and web,109.0,6.0,1.0,14.0,18.0,11.0,2951.0,324.61
2022-07-01,GB,DIRECT,pdp_in_stock,web only,106.0,6.0,1.0,14.0,144.0,12.0,18260.0,2191.2
2022-07-01,GB,DIRECT,pdp_out_of_stock,app and web,48.0,2.0,1.0,13.0,3.0,31.0,558.0,172.98
2022-07-01,GB,DIRECT,pdp_out_of_stock,web only,127.0,1.0,0.0,14.0,73.0,22.0,21397.0,4707.34
2022-07-01,GB,ORGANIC,feed,app and web,180.0,4.0,1.0,15.0,257.0,16.0,38626.0,6180.16
2022-07-01,GB,ORGANIC,feed,app only,93.0,4.0,0.0,15.0,9.0,6.0,4324.0,259.44
2022-07-01,GB,ORGANIC,feed,web only,117.0,4.0,1.0,15.0,3806.0,16.0,563047.0,90087.52
2022-07-01,GB,ORGANIC,homepage,app and web,130.0,5.0,1.0,16.0,17.0,17.0,2220.0,377.4
2022-07-01,GB,ORGANIC,homepage,web only,131.0,5.0,1.0,15.0,97.0,16.0,11312.0,1809.92
2022-07-01,GB,ORGANIC,lead,app and web,160.0,1.0,1.0,15.0,316.0,90.0,34805.0,31324.5
2022-07-01,GB,ORGANIC,lead,app only,120.0,1.0,1.0,15.0,8.0,87.0,1182.0,1028.34
2022-07-01,GB,ORGANIC,lead,no on lyst view,131.0,1.0,1.0,14.0,2.0,98.0,140.0,137.2
2022-07-01,GB,ORGANIC,lead,web only,133.0,2.0,2.0,16.0,535.0,100.0,29266.0,29266.0
2022-07-01,GB,ORGANIC,lead_return,app and web,91.0,4.0,1.0,14.0,7.0,21.0,960.0,201.6
2022-07-01,GB,ORGANIC,lead_return,no on lyst view,,0.0,0.0,,0.0,7.0,43.0,3.01
2022-07-01,GB,ORGANIC,lead_return,web only,189.0,4.0,1.0,15.0,40.0,27.0,3225.0,870.75
2022-07-01,GB,ORGANIC,nan,app and web,157.0,5.0,3.0,15.0,1560.0,51.0,55282.0,28193.82
2022-07-01,GB,ORGANIC,nan,app only,125.0,5.0,0.0,15.0,158.0,7.0,45608.0,3192.56
2022-07-01,GB,ORGANIC,nan,no on lyst view,102.0,2.0,1.0,17.0,70.0,70.0,4522.0,3165.4
2022-07-01,GB,ORGANIC,nan,web only,149.0,4.0,2.0,15.0,662.0,47.0,32883.0,15455.01
2022-07-01,GB,ORGANIC,onboarding,app and web,124.0,7.0,2.0,15.0,216.0,24.0,11127.0,2670.48
2022-07-01,GB,ORGANIC,onboarding,app only,117.0,4.0,0.0,16.0,47.0,4.0,28183.0,1127.32
2022-07-01,GB,ORGANIC,others,app and web,155.0,6.0,1.0,15.0,1084.0,18.0,95457.0,17182.26
2022-07-01,GB,ORGANIC,others,app only,112.0,7.0,1.0,15.0,89.0,7.0,15248.0,1067.36
2022-07-01,GB,ORGANIC,others,web only,158.0,4.0,0.0,14.0,191.0,7.0,69243.0,4847.01
